,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,2.293869733810425,0.16796306915758988,0.5068490028381347,0.32908384056210477,7,13,"{'max_depth': 7, 'max_features': 13}",0.31761722658209146,0.3217201425262175,0.37193174287820463,0.26131965170605675,0.26112748146165854,0.3067432490308458,0.04179998062558054,23
48,2.1737880229949953,0.3757812406731843,0.49248356819152833,0.2573687200682324,7,14,"{'max_depth': 7, 'max_features': 14}",0.3170484488463573,0.33170320531125697,0.3759537988488614,0.2595827611141771,0.24103262764083433,0.30506416835229744,0.04908604199004843,25
49,1.6527823448181151,0.21519102264965997,0.48410806655883787,0.22631529799936875,8,8,"{'max_depth': 8, 'max_features': 8}",0.33292847094421074,0.32356749255415884,0.3700612568666136,0.2648995746943511,0.3065191259795754,0.3195951842077819,0.03435978247088929,17
50,1.7449364185333252,0.36840562052809556,0.36661977767944337,0.17112828255314855,8,9,"{'max_depth': 8, 'max_features': 9}",0.3333830807234731,0.3365640684129625,0.3766315071314509,0.26489332307862556,0.30078933825267207,0.3224522635198368,0.03751354474387418,16
51,1.8939375400543212,0.18255872530748996,0.4823119640350342,0.24527054865436085,8,10,"{'max_depth': 8, 'max_features': 10}",0.3357031882319712,0.3375270268431083,0.3818083921947213,0.2673609861294728,0.2733198562080662,0.3191438899214679,0.0431747637391766,18
52,2.048325300216675,0.26428004311652875,0.39075870513916017,0.23777117455423363,8,11,"{'max_depth': 8, 'max_features': 11}",0.3361077207743549,0.33882141950224,0.3901611293162113,0.27169329905182427,0.2925016435683918,0.3258570424426045,0.04112045914046658,13
53,2.13130521774292,0.24659702819050205,0.4067124843597412,0.2503270107348486,8,12,"{'max_depth': 8, 'max_features': 12}",0.3303484457517232,0.3455051904077866,0.393161486812892,0.26760312781013484,0.29288685889534516,0.32590102193557635,0.04339735603998934,12
54,2.249590587615967,0.10399013675381438,0.5555148124694824,0.24814286302417438,8,13,"{'max_depth': 8, 'max_features': 13}",0.326293127484484,0.35312085972997875,0.39365463691625846,0.26441174586247373,0.21922802460290725,0.31134167891922043,0.062340697374758135,20
55,2.428110647201538,0.26045136360983023,0.3963474273681641,0.22338584367592015,8,14,"{'max_depth': 8, 'max_features': 14}",0.32684336139340464,0.3524305496977478,0.39690570232524225,0.2653341390928071,0.19457961687034164,0.30721867387590873,0.07059019275318712,21
56,1.9029150485992432,0.06139867813416716,0.4168854236602783,0.17871847464149165,9,8,"{'max_depth': 9, 'max_features': 8}",0.34534761101448685,0.3439875728493752,0.39284794029751446,0.27324930686314863,0.30047939772558574,0.33118236575002213,0.04114895416418651,5
57,2.0602933883666994,0.29317208445023774,0.32792301177978517,0.15581556887573617,9,9,"{'max_depth': 9, 'max_features': 9}",0.3375684754146082,0.3535909884450191,0.3937940923825388,0.2724785789300376,0.28553607979816986,0.32859364299407473,0.04463041039539859,9
58,1.9132879734039308,0.1944775279737881,0.48136439323425295,0.060565510241488645,9,10,"{'max_depth': 9, 'max_features': 10}",0.3426746897114227,0.35997098577197684,0.40647979758719854,0.2726449457112854,0.26750824792030403,0.3298557333404375,0.053108915357988666,8
